Ingredient 1,Ingredient 2,Ingredient 3,Effect 1,Effect 2,Effect 3,Effect 4,Effect 5
Blisterwort,Rock Warbler Egg,Swamp Fungal Pod,Restore Health
Blisterwort,Rock Warbler Egg,Taproot,Weakness to Magic
Blisterwort,Rock Warbler Egg,Torchbug Thorax,Weakness to Magic
Blisterwort,Rock Warbler Egg,Troll Fat,Frenzy
Blisterwort,Rock Warbler Egg,Wheat,Restore Health
Bear Claws,Blue Butterfly Wing,Bone Meal,Damage Magicka Regen
Bee,Blue Butterfly Wing,Bone Meal,Ravage Stamina
Blisterwort,Blue Butterfly Wing,Bone Meal,Damage Stamina
Blue Butterfly Wing,Bone Meal,Canis Root,Damage Stamina
Blue Butterfly Wing,Bone Meal,Chicken's Egg,Damage Magicka Regen
Blue Butterfly Wing,Bone Meal,Crimson Nirnroot,Damage Stamina
Blue Butterfly Wing,Bone Meal,Cyrodilic Spadetail,Damage Stamina
Blue Butterfly Wing,Bone Meal,Deathbell,Ravage Stamina
Blue Butterfly Wing,Bone Meal,Dragon's Tongue,Resist Fire
Blue Butterfly Wing,Bone Meal,Elves Ear,Resist Fire
Blue Butterfly Wing,Bone Meal,Fire Salts,Resist Fire
Blue Butterfly Wing,Bone Meal,Fly Amanita,Resist Fire
Blue Butterfly Wing,Bone Meal,Frost Salts,Fortify Conjuration
Blue Butterfly Wing,Bone Meal,Giant's Toe,Damage Stamina
Blue Butterfly Wing,Bone Meal,Glow Dust,Damage Magicka Regen
Blue Butterfly Wing,Bone Meal,Hagraven Claw,Fortify Enchanting
Blue Butterfly Wing,Bone Meal,Hagraven Feathers,Fortify Conjuration
Blue Butterfly Wing,Bone Meal,Hanging Moss,Damage Magicka Regen
Blue Butterfly Wing,Bone Meal,Honeycomb,Ravage Stamina
Blue Butterfly Wing,Bone Meal,Human Heart,Damage Magicka Regen
Blue Butterfly Wing,Bone Meal,Lavender,Fortify Conjuration
Blue Butterfly Wing,Bone Meal,Mudcrab Chitin,Resist Fire
Blue Butterfly Wing,Bone Meal,Nightshade,Damage Magicka Regen
Blue Butterfly Wing,Bone Meal,Nirnroot,Damage Stamina
Blue Butterfly Wing,Bone Meal,Rock Warbler Egg,Damage Stamina
Blue Butterfly Wing,Bone Meal,Snowberries,Fortify Enchanting,Resist Fire
Blue Butterfly Wing,Bone Meal,Thistle Branch,Ravage Stamina
Bear Claws,Canis Root,Spider Egg,Damage Magicka Regen,Fortify One-Handed
Blisterwort,Canis Root,Spider Egg,Damage Stamina
Blue Mountain Flower,Canis Root,Spider Egg,Damage Magicka Regen
Bone Meal,Canis Root,Spider Egg,Damage Stamina
Briar Heart,Canis Root,Spider Egg,Paralysis
Canis Root,Chicken's Egg,Spider Egg,Damage Magicka Regen
Canis Root,Crimson Nirnroot,Spider Egg,Damage Stamina
Canis Root,Cyrodilic Spadetail,Spider Egg,Damage Stamina
Canis Root,Elves Ear,Spider Egg,Fortify Marksman
Canis Root,Falmer Ear,Spider Egg,Fortify Lockpicking
Canis Root,Giant's Toe,Spider Egg,Damage Stamina
Canis Root,Glow Dust,Spider Egg,Damage Magicka Regen
Canis Root,Hanging Moss,Spider Egg,Damage Magicka Regen
Canis Root,Human Flesh,Spider Egg,Paralysis
Canis Root,Human Heart,Spider Egg,Damage Magicka Regen
Canis Root,Imp Stool,Spider Egg,Paralysis
Canis Root,Juniper Berries,Spider Egg,Fortify Marksman
Canis Root,Niamira's Rot,Spider Egg,Fortify Lockpicking
Canis Root,Nightshade,Spider Egg,Damage Magicka Regen
Canis Root,Nirnroot,Spider Egg,Damage Stamina
Canis Root,Pine Thrush Egg,Spider Egg,Fortify Lockpicking
Canis Root,Rock Warbler Egg,Spider Egg,Damage Stamina
Canis Root,Spider Egg,Spriggan Sap,Damage Magicka Regen
Canis Root,Spider Egg,Swamp Fungal Pod,Paralysis
Bear Claws,Crimson Nirnroot,Jarrin Root,Damage Magicka Regen
Bleeding Crown,Crimson Nirnroot,Jarrin Root,Resist Magic
Blisterwort,Crimson Nirnroot,Jarrin Root,Damage Stamina
Blue Mountain Flower,Crimson Nirnroot,Jarrin Root,Damage Magicka Regen
Bone Meal,Crimson Nirnroot,Jarrin Root,Damage Stamina
Butterfly Wing,Crimson Nirnroot,Jarrin Root,Damage Magicka
Canis Root,Crimson Nirnroot,Jarrin Root,Damage Stamina
Chaurus Eggs,Crimson Nirnroot,Jarrin Root,Damage Magicka,Invisibility
Chicken's Egg,Crimson Nirnroot,Jarrin Root,Damage Magicka Regen,Resist Magic
Crimson Nirnroot,Cyrodilic Spadetail,Jarrin Root,Damage Stamina
Crimson Nirnroot,Daedra Heart,Jarrin Root,Damage Magicka
Crimson Nirnroot,Deathbell,Jarrin Root,Damage Health
Crimson Nirnroot,Ectoplasm,Jarrin Root,Damage Health
Crimson Nirnroot,Eye of Sabre Cat,Jarrin Root,Damage Magicka
Crimson Nirnroot,Falmer Ear,Jarrin Root,Damage Health
Crimson Nirnroot,Giant's Toe,Jarrin Root,Damage Stamina
Crimson Nirnroot,Hagraven Claw,Jarrin Root,Resist Magic
Crimson Nirnroot,Hagraven Feathers,Jarrin Root,Damage Magicka
Crimson Nirnroot,Human Flesh,Jarrin Root,Damage Health
Crimson Nirnroot,Ice Wraith Teeth,Jarrin Root,Invisibility
Crimson Nirnroot,Imp Stool,Jarrin Root,Damage Health
Crimson Nirnroot,Jarrin Root,Lavender,Resist Magic
Crimson Nirnroot,Jarrin Root,Luna Moth Wing,Damage Magicka,Invisibility
Crimson Nirnroot,Jarrin Root,Niamira's Rot,Damage Magicka
Crimson Nirnroot,Jarrin Root,Nordic Barnacle,Damage Magicka
Crimson Nirnroot,Jarrin Root,Red Mountain Flower,Damage Health
Crimson Nirnroot,Jarrin Root,River Betty,Damage Health
Crimson Nirnroot,Jarrin Root,Rock Warbler Egg,Damage Stamina
Crimson Nirnroot,Jarrin Root,Skeever Tail,Damage Health
Crimson Nirnroot,Jarrin Root,Small Antlers,Damage Health
Crimson Nirnroot,Jarrin Root,Spriggan Sap,Damage Magicka Regen
Crimson Nirnroot,Jarrin Root,Troll Fat,Damage Health
Crimson Nirnroot,Jarrin Root,Tundra Cotton,Resist Magic
Crimson Nirnroot,Jarrin Root,Vampire Dust,Invisibility
Crimson Nirnroot,Jarrin Root,Wisp Wrappings,Resist Magic
Bear Claws,Jarrin Root,Nirnroot,Damage Magicka Regen
Bleeding Crown,Jarrin Root,Nirnroot,Resist Magic
Blisterwort,Jarrin Root,Nirnroot,Damage Stamina
Blue Mountain Flower,Jarrin Root,Nirnroot,Damage Magicka Regen
Bone Meal,Jarrin Root,Nirnroot,Damage Stamina
Butterfly Wing,Jarrin Root,Nirnroot,Damage Magicka
Canis Root,Jarrin Root,Nirnroot,Damage Stamina
Chaurus Eggs,Jarrin Root,Nirnroot,Damage Magicka,Invisibility
Chicken's Egg,Jarrin Root,Nirnroot,Damage Magicka Regen,Resist Magic
Cyrodilic Spadetail,Jarrin Root,Nirnroot,Damage Stamina
Daedra Heart,Jarrin Root,Nirnroot,Damage Magicka
Deathbell,Jarrin Root,Nirnroot,Damage Health
Ectoplasm,Jarrin Root,Nirnroot,Damage Health
Eye of Sabre Cat,Jarrin Root,Nirnroot,Damage Magicka
Falmer Ear,Jarrin Root,Nirnroot,Damage Health
Giant's Toe,Jarrin Root,Nirnroot,Damage Stamina
Hagraven Claw,Jarrin Root,Nirnroot,Resist Magic
Hagraven Feathers,Jarrin Root,Nirnroot,Damage Magicka
Human Flesh,Jarrin Root,Nirnroot,Damage Health
Ice Wraith Teeth,Jarrin Root,Nirnroot,Invisibility
Imp Stool,Jarrin Root,Nirnroot,Damage Health
Jarrin Root,Lavender,Nirnroot,Resist Magic
Jarrin Root,Luna Moth Wing,Nirnroot,Damage Magicka,Invisibility
Jarrin Root,Niamira's Rot,Nirnroot,Damage Magicka
Jarrin Root,Nirnroot,Nordic Barnacle,Damage Magicka
Jarrin Root,Nirnroot,Red Mountain Flower,Damage Health
Jarrin Root,Nirnroot,River Betty,Damage Health
Jarrin Root,Nirnroot,Rock Warbler Egg,Damage Stamina
Jarrin Root,Nirnroot,Skeever Tail,Damage Health
Jarrin Root,Nirnroot,Small Antlers,Damage Health
Jarrin Root,Nirnroot,Spriggan Sap,Damage Magicka Regen
Jarrin Root,Nirnroot,Troll Fat,Damage Health
Jarrin Root,Nirnroot,Tundra Cotton,Resist Magic
Jarrin Root,Nirnroot,Vampire Dust,Invisibility
Jarrin Root,Nirnroot,Wisp Wrappings,Resist Magic
Blisterwort,Blue Dartwing,Daedra Heart,Restore Health
Blue Dartwing,Blue Mountain Flower,Daedra Heart,Restore Health
Blue Dartwing,Butterfly Wing,Daedra Heart,Fear,Restore Health
Blue Dartwing,Charred Skeever Hide,Daedra Heart,Restore Health
Blue Dartwing,Chaurus Eggs,Daedra Heart,Damage Magicka
Blue Dartwing,Creep Cluster,Daedra Heart,Damage Stamina Regen
Blue Dartwing,Cyrodilic Spadetail,Daedra Heart,Fear
Blue Dartwing,Daedra Heart,Eye of Sabre Cat,Fear,Restore Health
Blue Dartwing,Daedra Heart,Frost Mirriam,Damage Stamina Regen
Blue Dartwing,Daedra Heart,Giant's Toe,Damage Stamina Regen
Blue Dartwing,Daedra Heart,Glow Dust,Damage Magicka,Resist Shock
Blue Dartwing,Daedra Heart,Glowing Mushroom,Resist Shock
Blue Dartwing,Daedra Heart,Hagraven Feathers,Damage Magicka
Blue Dartwing,Daedra Heart,Hanging Moss,Damage Magicka
Blue Dartwing,Daedra Heart,Hawk Beak,Resist Shock
Blue Dartwing,Daedra Heart,Histcarp,Damage Stamina Regen
Blue Dartwing,Daedra Heart,Human Heart,Damage Magicka
Blue Dartwing,Daedra Heart,Imp Stool,Restore Health
Blue Dartwing,Daedra Heart,Jarrin Root,Damage Magicka
Blue Dartwing,Daedra Heart,Juniper Berries,Damage Stamina Regen
Blue Dartwing,Daedra Heart,Large Antlers,Damage Stamina Regen
Blue Dartwing,Daedra Heart,Luna Moth Wing,Damage Magicka
Blue Dartwing,Daedra Heart,Niamira's Rot,Fear,Restore Health
Blue Dartwing,Daedra Heart,Nordic Barnacle,Damage Magicka,Fortify Pickpocket
Blue Dartwing,Daedra Heart,Orange Dartwing,Fortify Pickpocket
Blue Dartwing,Daedra Heart,Pearl,Resist Shock
Blue Dartwing,Daedra Heart,Pine Thrush Egg,Resist Shock
Blue Dartwing,Daedra Heart,Powdered Mammoth Tusk,Fear
Blue Dartwing,Daedra Heart,Rock Warbler Egg,Restore Health
Blue Dartwing,Daedra Heart,Silverside Perch,Damage Stamina Regen
Blue Dartwing,Daedra Heart,Skeever Tail,Damage Stamina Regen
Blue Dartwing,Daedra Heart,Slaughterfish Egg,Fortify Pickpocket
Blue Dartwing,Daedra Heart,Snowberries,Resist Shock
Blue Dartwing,Daedra Heart,Swamp Fungal Pod,Fear,Restore Health
Blue Dartwing,Daedra Heart,Wheat,Fear,Restore Health
Blisterwort,Blue Dartwing,Swamp Fungal Pod,Restore Health
Blue Dartwing,Blue Mountain Flower,Swamp Fungal Pod,Restore Health
Blue Dartwing,Briar Heart,Swamp Fungal Pod,Paralysis
Blue Dartwing,Butterfly Wing,Swamp Fungal Pod,Restore Health
Blue Dartwing,Canis Root,Swamp Fungal Pod,Paralysis
Blue Dartwing,Charred Skeever Hide,Swamp Fungal Pod,Restore Health
Blue Dartwing,Cyrodilic Spadetail,Swamp Fungal Pod,Fear
Blue Dartwing,Eye of Sabre Cat,Swamp Fungal Pod,Restore Health
Blue Dartwing,Glow Dust,Swamp Fungal Pod,Resist Shock
Blue Dartwing,Glowing Mushroom,Swamp Fungal Pod,Resist Shock
Blue Dartwing,Hagraven Claw,Swamp Fungal Pod,Lingering Damage Magicka
Blue Dartwing,Hawk Beak,Swamp Fungal Pod,Resist Shock
Blue Dartwing,Human Flesh,Swamp Fungal Pod,Paralysis
Blue Dartwing,Imp Stool,Swamp Fungal Pod,Resist Shock,Restore Health
Blue Dartwing,Niamira's Rot,Swamp Fungal Pod,Fear
Blue Dartwing,Nordic Barnacle,Swamp Fungal Pod,Fortify Pickpocket
Blue Dartwing,Orange Dartwing,Swamp Fungal Pod,Fortify Pickpocket
Blue Dartwing,Pearl,Swamp Fungal Pod,Resist Shock
Blue Dartwing,Pine Thrush Egg,Swamp Fungal Pod,Resist Shock
Blue Dartwing,Powdered Mammoth Tusk,Swamp Fungal Pod,Fear
Blue Dartwing,Purple Mountain Flower,Swamp Fungal Pod,Lingering Damage Magicka
Blue Dartwing,Rock Warbler Egg,Swamp Fungal Pod,Restore Health
Blue Dartwing,Slaughterfish Egg,Swamp Fungal Pod,Fortify Pickpocket
Blue Dartwing,Snowberries,Swamp Fungal Pod,Resist Shock
Blue Dartwing,Swamp Fungal Pod,Torchbug Thorax,Lingering Damage Magicka
Blue Dartwing,Swamp Fungal Pod,Wheat,Resist Shock,Restore Health
Blisterwort,Butterfly Wing,Daedra Heart,Restore Health
Blue Mountain Flower,Butterfly Wing,Daedra Heart,Restore Health
Butterfly Wing,Charred Skeever Hide,Daedra Heart,Restore Health
Butterfly Wing,Chaurus Eggs,Daedra Heart,Damage Magicka
Butterfly Wing,Chicken's Egg,Daedra Heart,Lingering Damage Stamina
Butterfly Wing,Creep Cluster,Daedra Heart,Damage Stamina Regen
Butterfly Wing,Cyrodilic Spadetail,Daedra Heart,Fear
Butterfly Wing,Daedra Heart,Dragon's Tongue,Fortify Barter
Butterfly Wing,Daedra Heart,Eye of Sabre Cat,Damage Magicka,Restore Health
Butterfly Wing,Daedra Heart,Frost Mirriam,Damage Stamina Regen
Butterfly Wing,Daedra Heart,Giant's Toe,Damage Stamina Regen
Butterfly Wing,Daedra Heart,Glow Dust,Damage Magicka
Butterfly Wing,Daedra Heart,Hagraven Claw,Fortify Barter
Butterfly Wing,Daedra Heart,Hagraven Feathers,Damage Magicka
Butterfly Wing,Daedra Heart,Hanging Moss,Damage Magicka
Butterfly Wing,Daedra Heart,Histcarp,Damage Stamina Regen
Butterfly Wing,Daedra Heart,Human Heart,Damage Magicka
Butterfly Wing,Daedra Heart,Imp Stool,Restore Health
Butterfly Wing,Daedra Heart,Jarrin Root,Damage Magicka
Butterfly Wing,Daedra Heart,Juniper Berries,Damage Stamina Regen
Butterfly Wing,Daedra Heart,Large Antlers,Damage Stamina Regen
Butterfly Wing,Daedra Heart,Luna Moth Wing,Damage Magicka
Butterfly Wing,Daedra Heart,Niamira's Rot,Damage Magicka,Restore Health
Butterfly Wing,Daedra Heart,Nightshade,Lingering Damage Stamina
Butterfly Wing,Daedra Heart,Nordic Barnacle,Damage Magicka
Butterfly Wing,Daedra Heart,Powdered Mammoth Tusk,Fear
Butterfly Wing,Daedra Heart,Rock Warbler Egg,Restore Health
Butterfly Wing,Daedra Heart,Silverside Perch,Damage Stamina Regen
Butterfly Wing,Daedra Heart,Skeever Tail,Damage Stamina Regen
Butterfly Wing,Daedra Heart,Small Antlers,Lingering Damage Stamina
Butterfly Wing,Daedra Heart,Swamp Fungal Pod,Restore Health
Butterfly Wing,Daedra Heart,Tundra Cotton,Fortify Barter
Butterfly Wing,Daedra Heart,Wheat,Damage Magicka,Restore Health
Bear Claws,Butterfly Wing,Eye of Sabre Cat,Restore Stamina
Bee,Butterfly Wing,Eye of Sabre Cat,Restore Stamina
Blisterwort,Butterfly Wing,Eye of Sabre Cat,Restore Health
Blue Dartwing,Butterfly Wing,Eye of Sabre Cat,Restore Health
Blue Mountain Flower,Butterfly Wing,Eye of Sabre Cat,Restore Health
Butterfly Wing,Chaurus Eggs,Eye of Sabre Cat,Damage Magicka
Butterfly Wing,Chicken's Egg,Eye of Sabre Cat,Lingering Damage Stamina
Butterfly Wing,Cyrodilic Spadetail,Eye of Sabre Cat,Ravage Health
Butterfly Wing,Dragon's Tongue,Eye of Sabre Cat,Fortify Barter
Butterfly Wing,Eye of Sabre Cat,Giant Lichen,Ravage Health
Butterfly Wing,Eye of Sabre Cat,Glow Dust,Damage Magicka
Butterfly Wing,Eye of Sabre Cat,Hagraven Claw,Fortify Barter
Butterfly Wing,Eye of Sabre Cat,Hagraven Feathers,Damage Magicka
Butterfly Wing,Eye of Sabre Cat,Hanging Moss,Damage Magicka
Butterfly Wing,Eye of Sabre Cat,Hawk Beak,Restore Stamina
Butterfly Wing,Eye of Sabre Cat,Histcarp,Restore Stamina
Butterfly Wing,Eye of Sabre Cat,Honeycomb,Restore Stamina
Butterfly Wing,Eye of Sabre Cat,Human Heart,Damage Magicka
Butterfly Wing,Eye of Sabre Cat,Imp Stool,Restore Health
Butterfly Wing,Eye of Sabre Cat,Jarrin Root,Damage Magicka
Butterfly Wing,Eye of Sabre Cat,Jazbay Grapes,Ravage Health
Butterfly Wing,Eye of Sabre Cat,Large Antlers,Restore Stamina
Butterfly Wing,Eye of Sabre Cat,Luna Moth Wing,Damage Magicka
Butterfly Wing,Eye of Sabre Cat,Mudcrab Chitin,Restore Stamina
Butterfly Wing,Eye of Sabre Cat,Niamira's Rot,Damage Magicka
Butterfly Wing,Eye of Sabre Cat,Nightshade,Lingering Damage Stamina
Butterfly Wing,Eye of Sabre Cat,Nordic Barnacle,Damage Magicka
Butterfly Wing,Eye of Sabre Cat,Orange Dartwing,Restore Stamina
Butterfly Wing,Eye of Sabre Cat,Pearl,Restore Stamina
Butterfly Wing,Eye of Sabre Cat,Pine Thrush Egg,Restore Stamina
Butterfly Wing,Eye of Sabre Cat,Powdered Mammoth Tusk,Restore Stamina
Butterfly Wing,Eye of Sabre Cat,Purple Mountain Flower,Restore Stamina
Butterfly Wing,Eye of Sabre Cat,Rock Warbler Egg,Restore Health
Butterfly Wing,Eye of Sabre Cat,Sabre Cat Tooth,Restore Stamina
Butterfly Wing,Eye of Sabre Cat,Skeever Tail,Ravage Health
Butterfly Wing,Eye of Sabre Cat,Small Antlers,Lingering Damage Stamina
Butterfly Wing,Eye of Sabre Cat,Small Pearl,Restore Stamina
Butterfly Wing,Eye of Sabre Cat,Swamp Fungal Pod,Restore Health
Butterfly Wing,Eye of Sabre Cat,Torchbug Thorax,Restore Stamina
Butterfly Wing,Eye of Sabre Cat,Tundra Cotton,Fortify Barter
Butterfly Wing,Eye of Sabre Cat,Wheat,Restore Health
Butterfly Wing,Eye of Sabre Cat,Wisp Wrappings,Restore Stamina
Bear Claws,Daedra Heart,Eye of Sabre Cat,Restore Stamina
Bee,Daedra Heart,Eye of Sabre Cat,Restore Stamina
Blisterwort,Daedra Heart,Eye of Sabre Cat,Restore Health
Blue Mountain Flower,Daedra Heart,Eye of Sabre Cat,Restore Health
Chaurus Eggs,Daedra Heart,Eye of Sabre Cat,Damage Magicka
Creep Cluster,Daedra Heart,Eye of Sabre Cat,Damage Stamina Regen
Cyrodilic Spadetail,Daedra Heart,Eye of Sabre Cat,Fear,Ravage Health
Daedra Heart,Eye of Sabre Cat,Frost Mirriam,Damage Stamina Regen
Daedra Heart,Eye of Sabre Cat,Giant Lichen,Ravage Health
Daedra Heart,Eye of Sabre Cat,Giant's Toe,Damage Stamina Regen
Daedra Heart,Eye of Sabre Cat,Glow Dust,Damage Magicka
Daedra Heart,Eye of Sabre Cat,Hagraven Feathers,Damage Magicka
Daedra Heart,Eye of Sabre Cat,Hanging Moss,Damage Magicka
Daedra Heart,Eye of Sabre Cat,Hawk Beak,Restore Stamina
Daedra Heart,Eye of Sabre Cat,Histcarp,Damage Stamina Regen,Restore Stamina
Daedra Heart,Eye of Sabre Cat,Honeycomb,Restore Stamina
Daedra Heart,Eye of Sabre Cat,Human Heart,Damage Magicka
Daedra Heart,Eye of Sabre Cat,Imp Stool,Restore Health
Daedra Heart,Eye of Sabre Cat,Jarrin Root,Damage Magicka
Daedra Heart,Eye of Sabre Cat,Jazbay Grapes,Ravage Health
Daedra Heart,Eye of Sabre Cat,Juniper Berries,Damage Stamina Regen
Daedra Heart,Eye of Sabre Cat,Large Antlers,Damage Stamina Regen,Restore Stamina
Daedra Heart,Eye of Sabre Cat,Luna Moth Wing,Damage Magicka
Daedra Heart,Eye of Sabre Cat,Mudcrab Chitin,Restore Stamina
Daedra Heart,Eye of Sabre Cat,Niamira's Rot,Damage Magicka,Restore Health
Daedra Heart,Eye of Sabre Cat,Nordic Barnacle,Damage Magicka
Daedra Heart,Eye of Sabre Cat,Orange Dartwing,Restore Stamina
Daedra Heart,Eye of Sabre Cat,Pearl,Restore Stamina
Daedra Heart,Eye of Sabre Cat,Pine Thrush Egg,Restore Stamina
Daedra Heart,Eye of Sabre Cat,Powdered Mammoth Tusk,Fear,Restore Stamina
Daedra Heart,Eye of Sabre Cat,Purple Mountain Flower,Restore Stamina
Daedra Heart,Eye of Sabre Cat,Rock Warbler Egg,Restore Health
Daedra Heart,Eye of Sabre Cat,Sabre Cat Tooth,Restore Stamina
Daedra Heart,Eye of Sabre Cat,Skeever Tail,Damage Stamina Regen,Ravage Health
Daedra Heart,Eye of Sabre Cat,Small Pearl,Restore Stamina
Daedra Heart,Eye of Sabre Cat,Swamp Fungal Pod,Restore Health
Daedra Heart,Eye of Sabre Cat,Torchbug Thorax,Restore Stamina
Daedra Heart,Eye of Sabre Cat,Wheat,Damage Magicka,Restore Health
Daedra Heart,Eye of Sabre Cat,Wisp Wrappings,Restore Stamina
Bear Claws,Daedra Heart,Wheat,Fortify Health
Blisterwort,Daedra Heart,Wheat,Restore Health
Charred Skeever Hide,Daedra Heart,Wheat,Restore Health
Chaurus Eggs,Daedra Heart,Wheat,Damage Magicka
Creep Cluster,Daedra Heart,Wheat,Damage Stamina Regen
Cyrodilic Spadetail,Daedra Heart,Wheat,Fear
Daedra Heart,Frost Mirriam,Wheat,Damage Stamina Regen
Daedra Heart,Glow Dust,Wheat,Damage Magicka
Daedra Heart,Glowing Mushroom,Wheat,Fortify Health
Daedra Heart,Hagraven Claw,Wheat,Lingering Damage Magicka
Daedra Heart,Hagraven Feathers,Wheat,Damage Magicka
Daedra Heart,Hanging Moss,Wheat,Damage Magicka,Fortify Health
Daedra Heart,Histcarp,Wheat,Damage Stamina Regen
Daedra Heart,Human Heart,Wheat,Damage Magicka
Daedra Heart,Imp Stool,Wheat,Restore Health
Daedra Heart,Jarrin Root,Wheat,Damage Magicka
Daedra Heart,Juniper Berries,Wheat,Damage Stamina Regen
Daedra Heart,Large Antlers,Wheat,Damage Stamina Regen
Daedra Heart,Luna Moth Wing,Wheat,Damage Magicka
Daedra Heart,Niamira's Rot,Wheat,Damage Stamina Regen,Restore Health
Daedra Heart,Nordic Barnacle,Wheat,Damage Magicka
Daedra Heart,Powdered Mammoth Tusk,Wheat,Fear
Daedra Heart,Purple Mountain Flower,Wheat,Lingering Damage Magicka
Daedra Heart,Rock Warbler Egg,Wheat,Restore Health
Daedra Heart,Silverside Perch,Wheat,Damage Stamina Regen
Daedra Heart,Skeever Tail,Wheat,Damage Stamina Regen
Daedra Heart,Swamp Fungal Pod,Wheat,Damage Stamina Regen,Restore Health
Daedra Heart,Torchbug Thorax,Wheat,Lingering Damage Magicka
Blisterwort,Imp Stool,Swamp Fungal Pod,Restore Health
Blue Mountain Flower,Imp Stool,Swamp Fungal Pod,Restore Health
Briar Heart,Imp Stool,Swamp Fungal Pod,Paralysis
Butterfly Wing,Imp Stool,Swamp Fungal Pod,Restore Health
Canis Root,Imp Stool,Swamp Fungal Pod,Paralysis
Charred Skeever Hide,Imp Stool,Swamp Fungal Pod,Restore Health
Crimson Nirnroot,Imp Stool,Swamp Fungal Pod,Damage Health
Daedra Heart,Imp Stool,Swamp Fungal Pod,Restore Health
Deathbell,Imp Stool,Swamp Fungal Pod,Damage Health
Ectoplasm,Imp Stool,Swamp Fungal Pod,Damage Health
Eye of Sabre Cat,Imp Stool,Swamp Fungal Pod,Restore Health
Falmer Ear,Imp Stool,Swamp Fungal Pod,Damage Health
Glow Dust,Imp Stool,Swamp Fungal Pod,Resist Shock
Glowing Mushroom,Imp Stool,Swamp Fungal Pod,Resist Shock
Hagraven Claw,Imp Stool,Swamp Fungal Pod,Lingering Damage Magicka
Hawk Beak,Imp Stool,Swamp Fungal Pod,Resist Shock
Human Flesh,Imp Stool,Swamp Fungal Pod,Paralysis,Restore Health
Human Heart,Imp Stool,Swamp Fungal Pod,Damage Health
Imp Stool,Jarrin Root,Swamp Fungal Pod,Damage Health
Imp Stool,Mora Tapinella,Swamp Fungal Pod,Lingering Damage Health
Imp Stool,Nightshade,Swamp Fungal Pod,Damage Health
Imp Stool,Nirnroot,Swamp Fungal Pod,Damage Health
Imp Stool,Orange Dartwing,Swamp Fungal Pod,Lingering Damage Health
Imp Stool,Pearl,Swamp Fungal Pod,Resist Shock
Imp Stool,Pine Thrush Egg,Swamp Fungal Pod,Resist Shock
Imp Stool,Purple Mountain Flower,Swamp Fungal Pod,Lingering Damage Magicka
Imp Stool,Red Mountain Flower,Swamp Fungal Pod,Damage Health
Imp Stool,River Betty,Swamp Fungal Pod,Damage Health
Imp Stool,Rock Warbler Egg,Swamp Fungal Pod,Restore Health
Imp Stool,Skeever Tail,Swamp Fungal Pod,Damage Health
Imp Stool,Slaughterfish Egg,Swamp Fungal Pod,Lingering Damage Health
Imp Stool,Slaughterfish Scales,Swamp Fungal Pod,Lingering Damage Health
Imp Stool,Small Antlers,Swamp Fungal Pod,Damage Health
Imp Stool,Snowberries,Swamp Fungal Pod,Resist Shock
Imp Stool,Swamp Fungal Pod,Torchbug Thorax,Lingering Damage Magicka
Imp Stool,Swamp Fungal Pod,Troll Fat,Damage Health
Imp Stool,Swamp Fungal Pod,Void Salts,Damage Health
Imp Stool,Swamp Fungal Pod,Wheat,Paralysis,Restore Health
Bear Claws,Swamp Fungal Pod,Wheat,Fortify Health
Blisterwort,Swamp Fungal Pod,Wheat,Restore Health
Briar Heart,Swamp Fungal Pod,Wheat,Paralysis
Butterfly Wing,Swamp Fungal Pod,Wheat,Restore Health
Canis Root,Swamp Fungal Pod,Wheat,Paralysis
Charred Skeever Hide,Swamp Fungal Pod,Wheat,Restore Health
Creep Cluster,Swamp Fungal Pod,Wheat,Damage Stamina Regen
Eye of Sabre Cat,Swamp Fungal Pod,Wheat,Restore Health
Frost Mirriam,Swamp Fungal Pod,Wheat,Damage Stamina Regen
Glow Dust,Swamp Fungal Pod,Wheat,Resist Shock
Glowing Mushroom,Swamp Fungal Pod,Wheat,Fortify Health,Resist Shock
Hagraven Claw,Swamp Fungal Pod,Wheat,Lingering Damage Magicka
Hanging Moss,Swamp Fungal Pod,Wheat,Fortify Health
Hawk Beak,Swamp Fungal Pod,Wheat,Resist Shock
Histcarp,Swamp Fungal Pod,Wheat,Damage Stamina Regen
Human Flesh,Swamp Fungal Pod,Wheat,Paralysis
Juniper Berries,Swamp Fungal Pod,Wheat,Damage Stamina Regen
Large Antlers,Swamp Fungal Pod,Wheat,Damage Stamina Regen
Pearl,Swamp Fungal Pod,Wheat,Resist Shock
Pine Thrush Egg,Swamp Fungal Pod,Wheat,Resist Shock
Purple Mountain Flower,Swamp Fungal Pod,Wheat,Lingering Damage Magicka
Rock Warbler Egg,Swamp Fungal Pod,Wheat,Restore Health
Silverside Perch,Swamp Fungal Pod,Wheat,Damage Stamina Regen
Skeever Tail,Swamp Fungal Pod,Wheat,Damage Stamina Regen
Snowberries,Swamp Fungal Pod,Wheat,Resist Shock
Swamp Fungal Pod,Torchbug Thorax,Wheat,Lingering Damage Magicka
Bear Claws,Falmer Ear,Human Heart,Damage Magicka Regen
Beehive Husk,Falmer Ear,Human Heart,Resist Poison
Blisterwort,Falmer Ear,Human Heart,Frenzy
Blue Butterfly Wing,Falmer Ear,Human Heart,Damage Magicka Regen
Blue Mountain Flower,Falmer Ear,Human Heart,Damage Magicka Regen
Butterfly Wing,Falmer Ear,Human Heart,Damage Magicka
